end,dengue haemorrhagic fever,chikungunya fever,zika virus infection,dengue_fever_gt,insect_repellent_gt,weekly mean rainfall (mm),highest 30 min rainfall(mm),highest 60 min rainfall (mm),highest 120 min rainfall (mm),mean temperature,maximum temperature,minimum temperature
2019-07-27,0.5,0.061224489795918366,0.0,0.0,0.0,9.485714285714286,15.2,18.6,28.6,27.685714285714287,32.8,24.2
2019-08-03,0.25,0.061224489795918366,0.0,0.0,0.0,3.742857142857143,10.4,13.2,14.6,28.9,33.0,23.6
2019-08-10,0.25,0.0,0.0,0.0,0.0,8.885714285714286,21.2,27.4,28.0,28.1,32.4,23.3
2019-08-17,0.25,0.02040816326530612,0.0,0.0,0.25,2.7142857142857144,15.2,16.2,16.8,28.957142857142856,32.5,23.9
2019-08-24,0.0,0.12244897959183673,0.0,0.0,0.0,0.0571428571428571,0.2,0.2,0.2,29.24285714285714,33.2,26.8
2019-08-31,0.25,0.02040816326530612,0.0,0.0,0.29,0.2571428571428571,1.2,1.4,1.4,28.942857142857143,32.9,24.8
2019-09-07,0.125,0.02040816326530612,0.0,0.0,0.0,0.3714285714285714,1.8,2.0,2.0,28.942857142857143,32.7,23.9
2019-09-14,0.375,0.04081632653061224,0.013953488372093023,0.8,0.0,0.9428571428571428,4.0,5.4,6.4,28.74285714285714,33.0,24.2
2019-09-21,0.25,0.04081632653061224,0.004651162790697674,0.0,0.23,0.1142857142857143,0.6,0.6,0.8,29.385714285714283,33.4,26.7
2019-09-28,0.375,0.02040816326530612,0.0,0.0,0.0,0.5714285714285714,2.0,2.2,2.4,29.15714285714285,32.6,27.2
2019-10-05,0.375,0.04081632653061224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.571428571428573,33.3,27.2
2019-10-12,0.125,0.08163265306122448,0.0,0.22,0.0,0.0,0.0,0.0,0.0,29.5,34.0,27.1
2019-10-19,0.0,0.0,0.0,0.0,0.0,1.1142857142857143,3.2,3.8,3.8,28.142857142857142,33.2,24.5
2019-10-26,0.125,0.02040816326530612,0.004651162790697674,0.0,0.0,0.0,0.0,0.0,0.0,29.428571428571427,33.8,24.7
2019-11-02,0.25,0.02040816326530612,0.0,0.0,0.72,0.0,0.0,0.0,0.0,29.27142857142857,33.8,27.0
2019-11-09,0.125,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,29.185714285714287,33.9,26.4
2019-11-16,0.125,0.0,0.0,0.0,0.0,3.057142857142857,11.4,14.4,15.8,28.571428571428573,34.3,22.9
2019-11-23,0.25,0.02040816326530612,0.0,0.0,1.0,1.2,1.2,1.8,2.6,27.74285714285714,33.9,22.9
2019-11-30,0.0,0.0,0.0,0.65,0.0,2.8857142857142857,6.8,8.6,9.0,28.185714285714287,33.8,23.6
2019-12-07,0.125,0.08163265306122448,0.0,0.0,0.0,0.2571428571428572,1.4,1.6,1.6,28.928571428571427,34.4,25.9
2019-12-14,0.0,0.0,0.0,0.42,0.6900000000000001,5.771428571428571,14.2,14.4,14.6,27.957142857142856,33.3,23.8
2019-12-21,0.0,0.02040816326530612,0.0,0.0,0.0,17.45714285714286,49.8,69.8,85.6,27.942857142857143,33.4,22.9
2019-12-28,0.0,0.04081632653061224,0.0,0.0,0.0,0.7714285714285714,3.8,3.8,3.8,28.685714285714287,33.7,24.0
2020-01-04,0.125,0.061224489795918366,0.0,0.0,0.0,0.1714285714285714,1.2,1.2,1.2,28.414285714285715,33.6,24.7
2020-01-11,0.125,0.02040816326530612,0.0,0.0,0.0,0.8285714285714286,2.4,2.4,2.6,27.32857142857143,34.4,24.6
2020-01-18,0.25,0.02040816326530612,0.0,0.0,0.0,15.742857142857146,36.0,48.8,55.6,27.47142857142857,33.0,24.0
2020-01-25,0.25,0.0,0.0,0.25,0.0,8.542857142857143,27.4,47.2,56.8,27.785714285714285,32.3,23.9
2020-02-01,0.0,0.02040816326530612,0.0,0.0,0.0,34.857142857142854,20.6,26.2,36.8,25.185714285714287,31.1,22.7
2020-02-08,0.0,0.02040816326530612,0.0,0.0,0.0,16.414285714285715,18.8,23.2,34.2,26.11428571428572,31.1,23.2
2020-02-15,0.25,0.04081632653061224,0.0,0.0,0.0,0.3999999999999999,2.8,2.8,2.8,27.4,31.7,24.7
2020-02-22,0.125,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,27.9,32.2,25.3
2020-02-29,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.775,31.9,25.4
2020-03-07,0.0,0.0,0.004651162790697674,0.0,0.38,2.6,4.2,4.2,6.0,27.17142857142857,32.3,23.8
2020-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.857142857142858,32.8,24.6
2020-03-21,0.125,0.02040816326530612,0.0,0.0,0.0,2.0285714285714285,4.0,5.6,8.0,28.0,32.8,24.3
2020-03-28,0.0,0.0,0.0,0.0,0.0,8.0,16.6,22.2,37.2,27.957142857142856,32.8,23.8
2020-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.857142857142858,32.3,24.5
2020-04-11,0.25,0.0,0.0,0.2,0.0,5.485714285714287,20.4,20.8,20.8,27.585714285714285,32.7,23.7
2020-04-18,0.0,0.0,0.0,0.21,0.31,3.142857142857143,5.0,6.0,7.6,27.842857142857145,33.1,24.1
2020-04-25,0.125,0.0,0.0,0.33,0.0,0.6571428571428571,3.2,3.2,4.0,28.085714285714285,32.5,24.7
2020-05-02,0.0,0.0,0.0,0.0,0.0,3.942857142857143,25.6,27.0,27.6,28.314285714285717,33.9,24.3
2020-05-09,0.625,0.0,0.0,0.0,0.0,1.7714285714285716,8.8,11.8,12.4,28.785714285714285,34.0,25.2
2020-05-16,0.25,0.0,0.0,0.0,0.26,6.857142857142857,22.4,34.8,46.0,28.65714285714285,33.7,24.4
2020-05-23,0.125,0.0,0.0,0.22,0.0,2.9714285714285715,16.6,18.0,19.8,28.442857142857143,33.6,24.1
2020-05-30,0.125,0.0,0.0,0.0,0.0,8.142857142857142,24.0,29.2,29.6,29.11428571428572,34.6,24.0
2020-06-06,0.0,0.0,0.0,0.31,0.0,3.942857142857143,14.2,16.8,16.8,28.6,33.2,23.8
2020-06-13,0.25,0.0,0.0,0.9400000000000001,0.3,0.0,0.0,0.0,0.0,29.4,33.7,26.4
2020-06-20,0.25,0.0,0.0,0.3,0.0,0.9428571428571428,1.6,2.4,3.4,29.2,34.3,25.1
2020-06-27,0.0,0.0,0.0,0.58,0.0,17.02857142857143,23.6,27.6,29.6,27.67142857142857,33.1,24.4
2020-07-04,0.5,0.0,0.0,0.61,0.66,15.171428571428567,30.2,47.0,53.8,28.8,34.5,23.6
2020-07-11,0.25,0.0,0.0,0.0,0.0,6.028571428571429,15.6,22.4,22.8,29.328571428571426,32.8,24.6
2020-07-18,0.5,0.0,0.0,0.31,0.0,8.8,20.8,21.4,21.4,28.75714285714286,34.0,24.9
2020-07-25,0.125,0.0,0.0,0.0,0.0,3.314285714285714,12.2,14.0,19.0,29.228571428571428,33.5,23.8
2020-08-01,0.25,0.0,0.0,0.38,0.0,14.342857142857143,20.2,12.2,15.2,28.014285714285712,33.0,24.0
2020-08-08,0.0,0.0,0.0,0.0,0.55,4.371428571428572,11.0,12.6,13.4,28.785714285714285,33.0,24.2
2020-08-15,0.375,0.0,0.0,0.0,0.0,6.857142857142857,11.0,16.6,21.6,27.857142857142858,32.3,23.7
2020-08-22,0.25,0.0,0.0,0.33,0.0,6.514285714285714,9.2,11.4,14.4,27.514285714285712,32.0,23.7
2020-08-29,0.125,0.0,0.0,0.52,0.0,1.6,7.4,7.6,7.6,29.02857142857143,32.4,24.6
2020-09-05,0.125,0.02040816326530612,0.0,0.51,0.0,3.285714285714286,14.2,18.2,18.8,27.542857142857144,32.1,24.5
2020-09-12,0.0,0.02040816326530612,0.0,0.0,0.0,2.4857142857142853,4.0,4.0,5.2,27.77142857142857,32.2,24.9
2020-09-19,0.0,0.0,0.0,0.0,0.0,7.571428571428571,24.0,30.4,30.4,28.185714285714287,32.5,23.7
2020-09-26,0.125,0.0,0.0,0.0,0.0,6.485714285714286,11.4,13.2,19.6,27.77142857142857,31.6,23.9
2020-10-03,0.0,0.0,0.0,0.0,0.0,0.6857142857142857,4.6,4.8,4.8,29.014285714285712,32.9,24.1
2020-10-10,0.125,0.0,0.0,0.0,0.0,6.914285714285716,22.2,30.8,33.4,28.414285714285715,33.0,22.5
2020-10-17,0.125,0.0,0.0,0.0,0.0,1.8857142857142857,4.0,4.6,4.6,28.014285714285712,33.0,24.3
2020-10-24,0.25,0.0,0.0,0.0,0.0,5.285714285714286,8.2,11.2,15.2,27.5,32.4,23.0
2020-10-31,0.0,0.0,0.0,0.0,0.8200000000000001,5.0,9.8,14.0,18.4,27.88571428571429,32.2,23.4
2020-11-07,0.0,0.0,0.0,1.0,0.0,5.285714285714286,22.4,24.6,25.6,27.61428571428572,32.2,22.8
2020-11-14,0.125,0.0,0.0,0.44,0.0,5.428571428571429,5.6,9.6,10.4,27.228571428571428,33.2,21.9
2020-11-21,0.0,0.0,0.0,0.0,0.0,4.771428571428571,9.0,10.4,13.0,27.74285714285714,32.9,23.6
2020-11-28,0.0,0.0,0.0,0.0,0.0,1.6571428571428573,2.4,2.6,4.0,27.571428571428573,32.6,23.6
2020-12-05,0.0,0.0,0.0,0.0,0.63,3.857142857142857,16.2,18.0,18.8,28.314285714285717,33.2,23.2
2020-12-12,0.0,0.0,0.0,0.81,0.0,0.7428571428571429,2.6,2.6,2.6,28.75714285714286,33.6,25.0
2020-12-19,0.0,0.0,0.0,0.0,0.0,1.2857142857142858,2.4,2.4,2.6,28.228571428571428,33.5,24.6
2020-12-26,0.0,0.0,0.0,0.99,0.0,4.685714285714285,10.2,11.6,12.8,28.185714285714287,34.1,22.2
2021-01-02,0.125,0.0,0.0,0.3,0.42,16.8,37.8,46.4,55.6,27.185714285714287,33.4,23.3
2021-01-09,0.0,0.0,0.0,0.0,0.0,2.771428571428572,5.8,6.8,7.0,27.814285714285717,33.3,24.4
2021-01-16,0.125,0.0,0.0,0.27,0.0,5.314285714285714,6.4,7.4,9.6,27.52857142857143,33.4,24.5
2021-01-23,0.125,0.0,0.0,0.33,0.0,4.942857142857143,11.4,15.0,16.4,26.414285714285715,31.5,23.7
2021-01-30,0.0,0.0,0.0,0.0,0.0,4.942857142857143,12.6,12.8,15.4,27.3,33.5,24.3
2021-02-06,0.0,0.0,0.0,0.0,0.0,20.02857142857143,46.2,52.8,54.6,27.32857142857143,32.8,23.0
2021-02-13,0.125,0.0,0.0,0.0,0.0,7.8,11.6,13.8,15.4,26.47142857142857,31.9,23.0
2021-02-20,0.0,0.0,0.0,0.0,0.0,4.314285714285714,13.8,14.0,14.2,27.442857142857143,32.7,23.9
2021-02-27,0.125,0.0,0.0,0.0,0.0,1.08,2.6,2.6,2.6,27.48,31.8,24.1
2021-03-06,0.125,0.0,0.0,0.0,0.0,172.5,23.6,40.2,61.6,23.8,26.0,21.7
2021-03-13,0.0,0.0,0.0,0.0,0.0,11.742857142857144,19.6,21.6,22.6,25.32857142857143,31.6,21.7
2021-03-20,0.0,0.0,0.0,0.78,0.0,31.62857142857143,22.0,36.8,54.6,25.75714285714286,30.5,23.3
2021-03-27,0.0,0.0,0.0,0.0,0.64,4.628571428571428,16.4,27.2,28.4,26.47142857142857,30.8,23.0
2021-04-03,0.0,0.0,0.0,0.0,0.26,1.542857142857143,10.6,10.8,10.8,26.928571428571427,31.6,23.1
2021-04-10,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.4,0.6,0.6,26.9,31.6,23.7
2021-04-17,0.0,0.0,0.0,0.63,0.0,0.1428571428571428,0.6,0.6,0.6,27.585714285714285,32.7,24.6
2021-04-24,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.985714285714288,31.5,24.1
2021-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.342857142857145,33.7,24.0
2021-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5,34.2,25.3
2021-05-15,0.0,0.0,0.0,0.0,0.0,5.742857142857142,28.2,33.4,35.2,27.714285714285715,33.6,23.0
2021-05-22,0.375,0.0,0.0,0.56,0.0,4.857142857142857,18.6,19.4,19.4,27.928571428571427,33.2,24.0
2021-05-29,0.0,0.0,0.0,0.0,0.97,7.714285714285714,10.2,17.0,22.2,27.542857142857144,33.5,24.1
2021-06-05,0.0,0.0,0.0,0.0,0.0,9.657142857142858,16.8,26.8,33.0,28.414285714285715,34.7,23.3
2021-06-12,0.0,0.0,0.0,0.0,0.0,15.571428571428571,24.4,31.4,32.6,28.15714285714285,33.3,23.8
2021-06-19,0.0,0.0,0.0,0.0,0.0,16.4,21.8,42.6,69.2,27.9,33.3,23.1
2021-06-26,0.125,0.0,0.0,0.0,0.0,6.114285714285714,15.0,15.4,16.4,28.17142857142857,33.1,23.5
2021-07-03,0.0,0.0,0.0,0.0,0.0,1.5142857142857145,8.0,8.8,8.8,28.47142857142857,33.4,25.1
2021-07-10,0.0,0.0,0.0,0.0,0.7000000000000001,3.3428571428571425,21.0,21.4,22.6,28.65714285714285,33.5,24.3
2021-07-17,0.0,0.0,0.0,0.0,0.0,14.571428571428571,32.8,38.4,39.6,28.6,33.6,24.7
2021-07-24,0.0,0.0,0.0,0.0,0.0,12.028571428571428,27.8,42.2,49.4,28.057142857142857,33.4,22.9
2021-07-31,0.0,0.0,0.0,0.0,0.0,5.142857142857143,27.8,34.4,35.0,29.4,33.4,24.7
2021-08-07,0.0,0.0,0.0,0.0,0.0,0.3142857142857142,1.2,1.2,1.2,29.442857142857143,33.7,26.9
2021-08-14,0.0,0.0,0.0,0.0,0.0,1.1428571428571428,3.4,3.4,3.4,28.942857142857143,33.0,25.0
2021-08-21,0.0,0.0,0.0,0.29,0.0,5.828571428571428,14.8,16.0,17.6,28.12857142857143,33.0,23.4
2021-08-28,0.0,0.0,0.0,0.42,0.0,3.7714285714285714,5.4,8.8,11.4,28.11428571428572,33.6,23.5
2021-09-04,0.0,0.0,0.0,0.0,0.0,6.228571428571428,23.4,24.8,25.2,28.3,33.0,23.5
2021-09-11,0.125,0.0,0.0,0.0,0.0,2.257142857142857,3.0,4.6,8.2,28.014285714285712,32.5,24.0
2021-09-18,0.0,0.0,0.0,0.0,0.0,20.057142857142857,30.8,48.8,54.4,27.514285714285712,32.8,23.2
2021-09-25,0.125,0.0,0.0,0.0,0.0,0.3428571428571429,0.6,1.0,1.4,29.32857142857143,33.2,25.9
2021-10-02,0.0,0.0,0.0,0.34,0.0,1.3714285714285714,9.6,9.6,9.6,29.585714285714285,33.4,23.8
2021-10-09,0.0,0.0,0.0,0.0,0.65,4.428571428571429,11.0,18.0,20.4,28.3,32.9,23.1
2021-10-16,0.0,0.0,0.0,0.0,0.0,3.685714285714286,13.0,13.0,13.0,28.314285714285717,32.6,23.6
2021-10-23,0.0,0.0,0.0,0.0,0.0,16.142857142857142,24.0,31.4,52.0,27.042857142857144,32.3,21.9
2021-10-30,0.0,0.0,0.0,0.0,0.0,6.657142857142857,16.4,17.4,18.0,27.12857142857143,31.8,23.7
2021-11-06,0.0,0.0,0.0,0.0,0.0,20.885714285714283,31.4,49.0,55.8,27.17142857142857,32.2,22.9
2021-11-13,0.0,0.0,0.0,0.0,0.0,6.6000000000000005,29.2,29.8,29.8,28.31428571428572,32.9,22.5
2021-11-20,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,2.8,3.0,3.2,28.585714285714285,32.8,25.4
2021-11-27,0.0,0.0,0.0,0.26,0.0,1.1142857142857143,5.4,6.6,6.8,28.842857142857145,32.9,24.3
2021-12-04,0.0,0.0,0.0,0.0,0.0,19.77142857142857,25.6,38.4,46.2,27.357142857142858,33.3,23.4
2021-12-11,0.125,0.0,0.0,0.34,0.0,1.0571428571428572,7.0,7.0,7.0,29.27142857142857,33.8,23.2
2021-12-18,0.0,0.0,0.0,0.54,0.0,4.771428571428571,18.0,25.4,27.4,29.414285714285715,33.2,23.9
2021-12-25,0.0,0.0,0.0,0.0,1.0,6.885714285714285,20.6,26.0,32.0,27.6,33.0,23.5
2022-01-01,0.0,0.0,0.0,0.0,0.0,2.514285714285714,11.6,11.8,12.2,28.27142857142857,33.3,24.7
2022-01-08,0.0,0.0,0.0,0.0,0.0,15.457142857142856,25.8,31.6,35.2,27.042857142857144,32.8,24.1
2022-01-15,0.0,0.0,0.0,0.29,0.0,8.0,7.0,12.0,18.2,27.185714285714287,33.4,23.6
2022-01-22,0.25,0.0,0.0,0.32,0.0,7.942857142857143,20.2,39.0,46.4,27.942857142857143,33.2,23.4
2022-01-29,0.25,0.0,0.0,0.0,0.0,14.714285714285714,31.0,39.8,45.8,27.4,33.0,22.8
2022-02-05,0.125,0.0,0.0,0.0,0.0,2.0857142857142854,5.8,9.6,12.6,28.4,33.9,22.9
2022-02-12,0.125,0.0,0.0,0.0,0.0,2.085714285714286,4.2,6.4,6.6,27.685714285714287,32.0,25.1
2022-02-19,0.0,0.0,0.0,0.0,0.0,8.142857142857142,39.8,41.4,41.8,27.642857142857142,33.3,24.3
2022-02-26,0.125,0.0,0.0,0.0,0.0,3.685714285714286,7.6,11.0,13.6,27.67142857142857,32.4,23.9
2022-03-05,0.0,0.0,0.0,0.0,0.64,1.2666666666666666,2.6,2.8,3.0,27.75,32.5,23.8
2022-03-12,0.0,0.0,0.0,0.0,0.26,25.2,8.8,11.8,11.8,25.7,30.1,23.2
2022-03-19,0.0,0.0,0.0,0.23,0.0,8.828571428571427,8.2,14.6,20.4,26.885714285714283,32.3,23.5
2022-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.571428571428573,31.9,24.2
2022-04-02,0.0,0.0,0.0,0.0,0.0,1.2857142857142858,2.6,2.6,2.6,27.542857142857144,32.4,24.1
2022-04-09,0.125,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,27.9,33.1,24.6
2022-04-16,0.125,0.0,0.0,0.0,0.45,0.6857142857142857,3.8,3.8,3.8,28.25714285714286,33.6,24.7
2022-04-23,0.0,0.0,0.0,0.0,0.0,10.857142857142858,9.0,14.4,16.6,26.17142857142857,31.6,23.3
2022-04-30,0.125,0.0,0.0,0.0,0.0,6.171428571428572,12.6,18.4,20.6,27.642857142857142,32.3,22.6
2022-05-07,0.125,0.0,0.0,0.0,0.26,7.742857142857143,22.0,25.0,25.0,27.185714285714287,32.9,23.2
2022-05-14,0.5,0.02040816326530612,0.0,0.0,0.0,3.0,6.6,10.6,11.2,27.642857142857142,33.7,23.4
2022-05-21,0.375,0.04081632653061224,0.0,0.0,0.0,1.4285714285714286,2.4,2.6,4.4,27.9,33.0,24.7
2022-05-28,0.5,0.0,0.0,0.0,0.16,5.8,11.8,22.4,29.0,28.014285714285712,33.8,23.8
2022-06-04,0.375,0.04081632653061224,0.0,0.26,0.0,7.685714285714285,22.6,23.2,23.2,28.5,34.2,23.0
2022-06-11,0.125,0.04081632653061224,0.0,0.0,0.0,7.142857142857144,23.0,24.4,28.6,28.314285714285717,34.0,24.0
2022-06-18,0.125,0.0,0.0,0.14,0.0,2.257142857142857,8.4,10.0,11.2,27.385714285714283,33.3,23.5
2022-06-25,0.125,0.0,0.0,0.0,0.0,7.428571428571429,26.8,33.4,35.2,28.17142857142857,32.5,23.6
2022-07-02,0.125,0.02040816326530612,0.0,0.0,0.0,15.885714285714284,30.6,47.8,52.6,28.285714285714285,33.5,23.1
2022-07-09,0.0,0.0,0.0,0.0,0.0,7.0,12.4,20.6,22.6,28.5,33.3,24.9
2022-07-16,0.0,0.04081632653061224,0.0,0.42,0.0,1.4,2.8,2.8,3.8,28.8,33.3,24.7
2022-07-23,0.125,0.02040816326530612,0.0,0.0,0.0,1.6857142857142855,3.6,4.6,7.4,29.385714285714283,34.8,25.0
2022-07-30,0.0,0.04081632653061224,0.0,0.14,0.0,4.4,29.0,29.2,29.2,28.87142857142857,33.5,23.5
2022-08-06,0.25,0.02040816326530612,0.0,0.0,0.46,7.085714285714286,30.8,38.8,42.0,29.12857142857143,34.2,23.8
2022-08-13,0.0,0.0,0.0,0.14,0.0,10.257142857142856,32.4,55.4,58.8,29.214285714285715,35.4,23.6
2022-08-20,0.0,0.0,0.0,0.0,0.0,11.0,29.6,35.6,39.0,27.842857142857145,33.6,22.9
2022-08-27,0.125,0.0,0.004651162790697674,0.0,0.15,0.8857142857142858,2.4,2.4,2.4,27.885714285714283,31.9,23.9
2022-09-03,0.5,0.0,0.0,0.15,0.0,6.542857142857143,8.2,9.4,16.8,27.414285714285715,31.2,23.5
2022-09-10,0.125,0.02040816326530612,0.0,0.0,0.0,2.1142857142857143,5.6,9.8,10.6,28.557142857142857,32.4,23.9
2022-09-17,0.0,0.02040816326530612,0.0,0.0,0.0,3.1714285714285717,8.6,9.0,9.0,28.728571428571428,32.5,24.6
2022-09-24,0.0,0.02040816326530612,0.0,0.46,0.0,4.542857142857143,19.0,27.4,27.6,28.785714285714285,32.3,23.6
2022-10-01,0.0,0.02040816326530612,0.0,0.0,0.0,5.371428571428572,10.6,14.4,18.0,28.814285714285717,32.9,22.2
2022-10-08,0.0,0.02040816326530612,0.0,0.0,0.0,5.942857142857143,15.0,15.4,17.6,28.02857142857143,32.4,23.9
2022-10-15,0.0,0.02040816326530612,0.0,0.0,0.0,3.628571428571429,7.0,9.8,12.6,27.75714285714286,32.2,24.2
2022-10-22,0.0,0.0,0.0,0.0,0.29,4.628571428571428,26.8,32.2,32.4,29.3,33.2,24.0
2022-10-29,0.125,0.0,0.0,0.0,0.16,3.257142857142857,9.8,10.0,10.0,28.65714285714285,32.7,25.1
2022-11-05,0.125,0.061224489795918366,0.004651162790697674,0.23,0.0,8.742857142857144,9.8,13.2,18.8,27.285714285714285,31.9,23.7
2022-11-12,0.0,0.02040816326530612,0.0,0.0,0.22,1.457142857142857,3.8,3.8,3.8,27.685714285714283,32.5,24.7
2022-11-19,0.375,0.04081632653061224,0.0,0.0,0.0,1.3714285714285714,4.2,5.2,7.0,27.928571428571427,32.4,24.8
2022-11-26,0.0,0.0,0.0,0.0,0.0,0.8857142857142858,4.8,4.8,4.8,27.957142857142856,31.9,24.5
2022-12-03,0.0,0.02040816326530612,0.0,0.0,0.65,4.914285714285714,4.8,8.2,10.2,27.62857142857143,32.0,23.5
2022-12-10,0.125,0.0,0.0,0.0,0.0,11.914285714285716,22.2,31.4,35.4,28.085714285714285,32.9,22.4
2022-12-17,0.125,0.02040816326530612,0.0,0.0,1.0,7.885714285714286,26.4,30.0,31.2,26.857142857142858,32.9,23.7
2022-12-24,0.0,0.0,0.0,0.0,0.0,2.657142857142857,6.4,6.6,7.6,27.942857142857143,33.4,23.7
2022-12-31,0.0,0.02040816326530612,0.0,0.0,0.15,12.257142857142856,17.0,21.0,23.4,27.842857142857145,33.0,23.1
2023-01-07,0.0,0.0,0.0,0.0,0.0,6.771428571428571,23.8,32.6,35.2,27.571428571428573,34.6,23.1
2023-01-14,0.125,0.0,0.0,0.0,0.3,14.542857142857144,23.4,27.0,40.6,27.342857142857145,32.8,22.4
2023-01-21,0.0,0.0,0.0,0.0,0.0,18.571428571428573,38.8,52.0,52.8,26.542857142857144,31.9,23.1
2023-01-28,0.0,0.02040816326530612,0.0,0.0,0.17,6.571428571428571,10.2,13.4,14.2,27.414285714285715,33.3,23.5
2023-02-04,0.125,0.0,0.0,0.0,0.0,5.314285714285715,14.6,16.6,17.4,28.32857142857143,33.9,23.2
2023-02-11,0.0,0.0,0.0,0.0,0.0,11.857142857142858,33.0,44.6,50.8,26.957142857142856,32.9,22.8
2023-02-18,0.0,0.04081632653061224,0.0,0.23,0.0,7.2,17.2,19.4,20.0,27.0,32.7,24.5
2023-02-25,0.0,0.0,0.0,0.0,0.0,14.571428571428571,24.2,36.6,37.0,26.285714285714285,32.2,23.9
2023-03-04,0.0,0.0,0.0,0.0,0.0,2.914285714285714,7.8,8.4,8.8,26.571428571428573,31.3,23.4
2023-03-11,0.0,0.0,0.0,0.0,0.0,2.2857142857142856,11.0,11.4,15.8,27.12857142857143,31.7,23.1
2023-03-18,0.0,0.0,0.0,0.0,0.0,1.8,6.0,6.0,6.0,27.27142857142857,33.6,23.9
2023-03-25,0.0,0.0,0.0,0.0,0.0,2.2,6.4,6.4,6.6,27.24285714285714,34.2,24.2
2023-04-01,0.0,0.0,0.0,0.53,0.0,6.314285714285714,8.0,8.6,13.0,27.11428571428572,32.5,24.3
2023-04-08,0.0,0.0,0.0,0.0,0.0,27.0,20.2,24.0,33.4,25.185714285714287,31.3,22.9
2023-04-15,0.0,0.0,0.0,0.0,0.0,10.285714285714286,11.8,14.8,16.8,25.75714285714286,31.4,22.4
2023-04-22,0.0,0.0,0.004651162790697674,0.0,0.0,0.9142857142857144,4.2,4.2,4.4,27.2,31.9,24.3
2023-04-29,0.0,0.02040816326530612,0.0,0.0,0.0,16.742857142857144,20.8,28.4,42.8,26.685714285714287,32.0,21.7
2023-05-06,0.0,0.0,0.009302325581395349,0.0,0.0,0.2285714285714286,1.4,1.4,1.6,27.571428571428573,31.9,24.8
2023-05-13,0.0,0.0,0.023255813953488372,0.0,0.0,50.2,23.6,38.2,56.4,25.24285714285714,31.2,21.8
2023-05-20,0.0,0.0,0.023255813953488372,0.0,0.0,1.8,4.2,5.4,5.6,26.714285714285715,31.2,23.6
2023-05-27,0.0,0.0,0.023255813953488372,0.0,0.23,0.0,0.0,0.0,0.0,27.428571428571427,32.3,24.3
2023-06-03,0.0,0.0,0.004651162790697674,0.0,0.0,2.771428571428572,5.8,6.8,6.8,27.75714285714286,33.2,22.8
2023-06-10,0.0,0.0,0.004651162790697674,0.0,0.0,16.34285714285714,63.4,81.6,85.2,27.942857142857143,33.6,22.9
2023-06-17,0.0,0.0,0.004651162790697674,0.0,0.0,4.342857142857143,11.4,14.4,18.6,27.61428571428572,33.8,24.1
2023-06-24,0.0,0.0,0.004651162790697674,0.0,0.0,4.342857142857143,15.4,17.0,18.2,28.785714285714285,34.3,25.4
2023-07-01,0.0,0.0,0.0,0.0,0.0,3.342857142857143,16.2,16.2,16.2,28.8,34.1,23.0
2023-07-08,0.0,0.0,0.0,0.0,0.0,7.457142857142856,22.8,42.0,45.8,29.12857142857143,34.0,25.0
2023-07-15,0.0,0.0,0.004651162790697674,0.17,0.0,2.942857142857143,18.0,19.2,19.8,29.228571428571428,34.2,26.1
2023-07-22,0.125,0.0,0.004651162790697674,0.0,1.0,0.1428571428571428,1.0,1.0,1.0,30.057142857142857,35.0,26.0
2023-07-29,0.0,0.0,0.0,0.0,0.0,6.542857142857143,24.0,34.4,34.6,28.942857142857143,34.1,23.4
